id,product_id,cust_order_id,ship_from_site_id,ship_to_site_id,company_id,init_quantity_requested,quantity_promised,quantity_delivered,final_quantity_requested,status,requested_delivery_date,promised_delivery_date,actual_delivery_date,order_date
2421,PROD-003,ORD-0002421,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,7,7,7,7,closed,2026-01-24T00:00:00.000Z,2026-01-25T00:00:00.000Z,2026-01-27T00:00:00.000Z,2026-01-21T00:00:00.000Z
2422,PROD-003,ORD-0002422,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,9,9,9,9,closed,2026-01-25T00:00:00.000Z,2026-01-28T00:00:00.000Z,2026-01-28T00:00:00.000Z,2026-01-23T00:00:00.000Z
2423,PROD-003,ORD-0002423,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,21,21,21,21,closed,2026-01-25T00:00:00.000Z,2026-01-27T00:00:00.000Z,2026-01-29T00:00:00.000Z,2026-01-24T00:00:00.000Z
2424,PROD-003,ORD-0002424,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,10,10,10,10,closed,2026-01-28T00:00:00.000Z,2026-01-29T00:00:00.000Z,2026-01-30T00:00:00.000Z,2026-01-25T00:00:00.000Z
2425,PROD-003,ORD-0002425,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2026-02-03T00:00:00.000Z,2026-02-05T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-02-02T00:00:00.000Z
2426,PROD-003,ORD-0002426,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,8,8,8,8,closed,2026-02-06T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-02-03T00:00:00.000Z
2427,PROD-003,ORD-0002427,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,7,7,7,7,closed,2026-02-08T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-02-06T00:00:00.000Z
2428,PROD-003,ORD-0002428,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,39,39,39,39,closed,2026-02-09T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-02-07T00:00:00.000Z
2429,PROD-003,ORD-0002429,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,39,39,39,39,closed,2026-02-12T00:00:00.000Z,2026-02-13T00:00:00.000Z,2026-02-13T00:00:00.000Z,2026-02-08T00:00:00.000Z
2430,PROD-003,ORD-0002430,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,20,20,20,20,closed,2026-02-19T00:00:00.000Z,2026-02-16T00:00:00.000Z,2026-02-16T00:00:00.000Z,2026-02-14T00:00:00.000Z
2431,PROD-003,ORD-0002431,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2026-02-17T00:00:00.000Z,2026-02-20T00:00:00.000Z,2026-02-22T00:00:00.000Z,2026-02-16T00:00:00.000Z
2432,PROD-003,ORD-0002432,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,43,43,43,43,closed,2026-02-19T00:00:00.000Z,2026-02-22T00:00:00.000Z,2026-02-23T00:00:00.000Z,2026-02-18T00:00:00.000Z
2433,PROD-003,ORD-0002433,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,32,32,32,32,closed,2026-02-25T00:00:00.000Z,2026-02-27T00:00:00.000Z,2026-02-28T00:00:00.000Z,2026-02-23T00:00:00.000Z
2434,PROD-003,ORD-0002434,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,35,35,35,35,closed,2026-02-27T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-02-24T00:00:00.000Z
2435,PROD-003,ORD-0002435,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,25,25,25,25,closed,2026-03-02T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-03-01T00:00:00.000Z
2436,PROD-003,ORD-0002436,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,25,25,25,25,closed,2026-03-07T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-03-08T00:00:00.000Z,2026-03-02T00:00:00.000Z
2437,PROD-003,ORD-0002437,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,29,29,29,29,closed,2026-03-06T00:00:00.000Z,2026-03-08T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-03-05T00:00:00.000Z
2438,PROD-003,ORD-0002438,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,25,25,25,25,closed,2026-03-07T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-03-06T00:00:00.000Z
2439,PROD-003,ORD-0002439,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,42,42,42,42,closed,2026-03-13T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-03-14T00:00:00.000Z,2026-03-09T00:00:00.000Z
2440,PROD-003,ORD-0002440,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,32,32,32,32,closed,2026-03-15T00:00:00.000Z,2026-03-16T00:00:00.000Z,2026-03-18T00:00:00.000Z,2026-03-11T00:00:00.000Z
2441,PROD-003,ORD-0002441,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,11,11,11,11,closed,2026-03-16T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-03-15T00:00:00.000Z
2442,PROD-003,ORD-0002442,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,11,11,11,11,closed,2026-03-23T00:00:00.000Z,2026-03-22T00:00:00.000Z,2026-03-22T00:00:00.000Z,2026-03-19T00:00:00.000Z
2443,PROD-003,ORD-0002443,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,39,39,39,39,closed,2026-03-22T00:00:00.000Z,2026-03-25T00:00:00.000Z,2026-03-27T00:00:00.000Z,2026-03-20T00:00:00.000Z
2444,PROD-003,ORD-0002444,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,9,9,9,9,closed,2026-03-25T00:00:00.000Z,2026-03-23T00:00:00.000Z,2026-03-24T00:00:00.000Z,2026-03-21T00:00:00.000Z
2445,PROD-003,ORD-0002445,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2026-03-26T00:00:00.000Z,2026-03-28T00:00:00.000Z,2026-03-28T00:00:00.000Z,2026-03-23T00:00:00.000Z
2446,PROD-003,ORD-0002446,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2026-03-31T00:00:00.000Z,2026-03-30T00:00:00.000Z,2026-03-30T00:00:00.000Z,2026-03-27T00:00:00.000Z
2447,PROD-003,ORD-0002447,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,56,56,56,56,closed,2026-03-30T00:00:00.000Z,2026-04-02T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-03-28T00:00:00.000Z
2448,PROD-003,ORD-0002448,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,19,19,19,19,closed,2026-03-30T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-03-29T00:00:00.000Z
2449,PROD-003,ORD-0002449,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,9,9,9,9,closed,2026-04-03T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-03-30T00:00:00.000Z
2450,PROD-003,ORD-0002450,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,12,12,12,12,closed,2026-04-03T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-04-06T00:00:00.000Z,2026-04-02T00:00:00.000Z
2451,PROD-003,ORD-0002451,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,31,31,31,31,closed,2026-04-10T00:00:00.000Z,2026-04-09T00:00:00.000Z,2026-04-11T00:00:00.000Z,2026-04-07T00:00:00.000Z
2452,PROD-003,ORD-0002452,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,9,9,9,9,closed,2026-04-13T00:00:00.000Z,2026-04-11T00:00:00.000Z,2026-04-13T00:00:00.000Z,2026-04-09T00:00:00.000Z
2453,PROD-003,ORD-0002453,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,14,14,14,14,closed,2026-04-16T00:00:00.000Z,2026-04-19T00:00:00.000Z,2026-04-20T00:00:00.000Z,2026-04-15T00:00:00.000Z
2454,PROD-003,ORD-0002454,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,38,38,38,38,closed,2026-04-22T00:00:00.000Z,2026-04-22T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-04-19T00:00:00.000Z
2455,PROD-003,ORD-0002455,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,48,48,48,48,closed,2026-04-25T00:00:00.000Z,2026-04-25T00:00:00.000Z,2026-04-26T00:00:00.000Z,2026-04-20T00:00:00.000Z
2456,PROD-003,ORD-0002456,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,45,45,45,45,closed,2026-04-27T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-04-23T00:00:00.000Z
2457,PROD-003,ORD-0002457,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,38,38,38,38,closed,2026-04-27T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-04-24T00:00:00.000Z
2458,PROD-003,ORD-0002458,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,21,21,21,21,closed,2026-05-02T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-04-30T00:00:00.000Z
2459,PROD-003,ORD-0002459,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,59,59,59,59,closed,2026-05-10T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-06T00:00:00.000Z
2460,PROD-003,ORD-0002460,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,61,61,61,61,closed,2026-05-08T00:00:00.000Z,2026-05-09T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-07T00:00:00.000Z
2461,PROD-003,ORD-0002461,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,18,18,18,18,closed,2026-05-11T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-09T00:00:00.000Z
2462,PROD-003,ORD-0002462,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,45,45,45,45,closed,2026-05-13T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-17T00:00:00.000Z,2026-05-10T00:00:00.000Z
2463,PROD-003,ORD-0002463,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2026-05-14T00:00:00.000Z,2026-05-16T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-11T00:00:00.000Z
2464,PROD-003,ORD-0002464,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,26,26,26,26,closed,2026-05-16T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-17T00:00:00.000Z,2026-05-12T00:00:00.000Z
2465,PROD-003,ORD-0002465,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,59,59,59,59,closed,2026-05-24T00:00:00.000Z,2026-05-24T00:00:00.000Z,2026-05-24T00:00:00.000Z,2026-05-20T00:00:00.000Z
2466,PROD-003,ORD-0002466,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,18,18,18,18,closed,2026-05-24T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-26T00:00:00.000Z,2026-05-23T00:00:00.000Z
2467,PROD-003,ORD-0002467,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,50,50,50,50,closed,2026-05-25T00:00:00.000Z,2026-05-26T00:00:00.000Z,2026-05-27T00:00:00.000Z,2026-05-24T00:00:00.000Z
2468,PROD-003,ORD-0002468,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,36,36,36,36,closed,2026-05-29T00:00:00.000Z,2026-05-31T00:00:00.000Z,2026-05-31T00:00:00.000Z,2026-05-26T00:00:00.000Z
2469,PROD-003,ORD-0002469,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,49,49,49,49,closed,2026-05-30T00:00:00.000Z,2026-05-30T00:00:00.000Z,2026-05-31T00:00:00.000Z,2026-05-27T00:00:00.000Z
2470,PROD-003,ORD-0002470,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,59,59,59,59,closed,2026-06-07T00:00:00.000Z,2026-06-09T00:00:00.000Z,2026-06-10T00:00:00.000Z,2026-06-04T00:00:00.000Z
2471,PROD-003,ORD-0002471,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,55,55,55,55,closed,2026-06-11T00:00:00.000Z,2026-06-10T00:00:00.000Z,2026-06-12T00:00:00.000Z,2026-06-06T00:00:00.000Z
2472,PROD-003,ORD-0002472,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,32,32,32,32,closed,2026-06-12T00:00:00.000Z,2026-06-10T00:00:00.000Z,2026-06-11T00:00:00.000Z,2026-06-08T00:00:00.000Z
2473,PROD-003,ORD-0002473,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,39,39,39,39,closed,2026-06-11T00:00:00.000Z,2026-06-15T00:00:00.000Z,2026-06-16T00:00:00.000Z,2026-06-10T00:00:00.000Z
2474,PROD-003,ORD-0002474,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,36,36,36,36,closed,2026-06-15T00:00:00.000Z,2026-06-13T00:00:00.000Z,2026-06-14T00:00:00.000Z,2026-06-11T00:00:00.000Z
2475,PROD-003,ORD-0002475,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,7,7,7,7,closed,2026-06-19T00:00:00.000Z,2026-06-19T00:00:00.000Z,2026-06-19T00:00:00.000Z,2026-06-14T00:00:00.000Z
2476,PROD-003,ORD-0002476,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,56,56,56,56,closed,2026-06-23T00:00:00.000Z,2026-06-23T00:00:00.000Z,2026-06-23T00:00:00.000Z,2026-06-18T00:00:00.000Z
2477,PROD-003,ORD-0002477,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,12,12,12,12,closed,2026-06-22T00:00:00.000Z,2026-06-24T00:00:00.000Z,2026-06-26T00:00:00.000Z,2026-06-19T00:00:00.000Z
2478,PROD-003,ORD-0002478,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,50,50,50,50,closed,2026-06-21T00:00:00.000Z,2026-06-25T00:00:00.000Z,2026-06-25T00:00:00.000Z,2026-06-20T00:00:00.000Z
2479,PROD-003,ORD-0002479,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,39,39,39,39,closed,2026-06-23T00:00:00.000Z,2026-06-23T00:00:00.000Z,2026-06-24T00:00:00.000Z,2026-06-21T00:00:00.000Z
2480,PROD-003,ORD-0002480,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,53,53,53,53,closed,2026-06-24T00:00:00.000Z,2026-06-24T00:00:00.000Z,2026-06-24T00:00:00.000Z,2026-06-22T00:00:00.000Z
2481,PROD-003,ORD-0002481,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,36,36,36,36,closed,2026-06-26T00:00:00.000Z,2026-06-29T00:00:00.000Z,2026-06-29T00:00:00.000Z,2026-06-24T00:00:00.000Z
2482,PROD-003,ORD-0002482,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,50,50,50,50,closed,2026-06-28T00:00:00.000Z,2026-06-30T00:00:00.000Z,2026-06-30T00:00:00.000Z,2026-06-25T00:00:00.000Z
2483,PROD-003,ORD-0002483,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,9,9,9,9,closed,2026-06-30T00:00:00.000Z,2026-07-01T00:00:00.000Z,2026-07-01T00:00:00.000Z,2026-06-28T00:00:00.000Z
2484,PROD-003,ORD-0002484,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,58,58,58,58,closed,2026-07-02T00:00:00.000Z,2026-07-04T00:00:00.000Z,2026-07-04T00:00:00.000Z,2026-06-29T00:00:00.000Z
2485,PROD-003,ORD-0002485,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,53,53,53,53,closed,2026-07-06T00:00:00.000Z,2026-07-03T00:00:00.000Z,2026-07-04T00:00:00.000Z,2026-07-01T00:00:00.000Z
2486,PROD-003,ORD-0002486,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,13,13,13,13,closed,2026-07-06T00:00:00.000Z,2026-07-07T00:00:00.000Z,2026-07-07T00:00:00.000Z,2026-07-02T00:00:00.000Z
2487,PROD-003,ORD-0002487,SITE-DC-CENTRAL,SITE-STORE-MAIN,ACD-COMPANY,56,56,56,56,closed,2026-07-06T00:00:00.000Z,2026-07-08T00:00:00.000Z,2026-07-09T00:00:00.000Z,2026-07-03T00:00:00.000Z
2488,PROD-003,ORD-0002488,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,22,22,22,22,closed,2024-07-06T00:00:00.000Z,2024-07-06T00:00:00.000Z,2024-07-08T00:00:00.000Z,2024-07-04T00:00:00.000Z
2489,PROD-003,ORD-0002489,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,22,22,22,22,closed,2024-07-11T00:00:00.000Z,2024-07-13T00:00:00.000Z,2024-07-13T00:00:00.000Z,2024-07-08T00:00:00.000Z
2490,PROD-003,ORD-0002490,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,19,19,19,19,closed,2024-07-11T00:00:00.000Z,2024-07-13T00:00:00.000Z,2024-07-13T00:00:00.000Z,2024-07-10T00:00:00.000Z
2491,PROD-003,ORD-0002491,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,11,11,11,11,closed,2024-07-15T00:00:00.000Z,2024-07-13T00:00:00.000Z,2024-07-14T00:00:00.000Z,2024-07-11T00:00:00.000Z
2492,PROD-003,ORD-0002492,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,53,53,53,53,closed,2024-07-18T00:00:00.000Z,2024-07-17T00:00:00.000Z,2024-07-19T00:00:00.000Z,2024-07-13T00:00:00.000Z
2493,PROD-003,ORD-0002493,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,49,49,49,49,closed,2024-07-16T00:00:00.000Z,2024-07-18T00:00:00.000Z,2024-07-18T00:00:00.000Z,2024-07-14T00:00:00.000Z
2494,PROD-003,ORD-0002494,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,25,25,25,25,closed,2024-07-20T00:00:00.000Z,2024-07-21T00:00:00.000Z,2024-07-22T00:00:00.000Z,2024-07-16T00:00:00.000Z
2495,PROD-003,ORD-0002495,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,18,18,18,18,closed,2024-07-21T00:00:00.000Z,2024-07-19T00:00:00.000Z,2024-07-19T00:00:00.000Z,2024-07-17T00:00:00.000Z
2496,PROD-003,ORD-0002496,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,12,12,12,12,closed,2024-07-20T00:00:00.000Z,2024-07-24T00:00:00.000Z,2024-07-26T00:00:00.000Z,2024-07-19T00:00:00.000Z
2497,PROD-003,ORD-0002497,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,29,29,29,29,closed,2024-07-25T00:00:00.000Z,2024-07-25T00:00:00.000Z,2024-07-25T00:00:00.000Z,2024-07-21T00:00:00.000Z
2498,PROD-003,ORD-0002498,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,42,42,42,42,closed,2024-07-26T00:00:00.000Z,2024-07-24T00:00:00.000Z,2024-07-25T00:00:00.000Z,2024-07-22T00:00:00.000Z
2499,PROD-003,ORD-0002499,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,26,26,26,26,closed,2024-07-26T00:00:00.000Z,2024-07-28T00:00:00.000Z,2024-07-29T00:00:00.000Z,2024-07-23T00:00:00.000Z
2500,PROD-003,ORD-0002500,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,21,21,21,21,closed,2024-07-30T00:00:00.000Z,2024-07-30T00:00:00.000Z,2024-08-01T00:00:00.000Z,2024-07-25T00:00:00.000Z
2501,PROD-003,ORD-0002501,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,12,12,12,12,closed,2024-07-31T00:00:00.000Z,2024-07-30T00:00:00.000Z,2024-07-31T00:00:00.000Z,2024-07-26T00:00:00.000Z
2502,PROD-003,ORD-0002502,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,19,19,19,19,closed,2024-07-29T00:00:00.000Z,2024-07-30T00:00:00.000Z,2024-08-01T00:00:00.000Z,2024-07-28T00:00:00.000Z
2503,PROD-003,ORD-0002503,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,47,47,47,47,closed,2024-08-02T00:00:00.000Z,2024-08-04T00:00:00.000Z,2024-08-05T00:00:00.000Z,2024-07-30T00:00:00.000Z
2504,PROD-003,ORD-0002504,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,49,49,49,49,closed,2024-08-07T00:00:00.000Z,2024-08-06T00:00:00.000Z,2024-08-07T00:00:00.000Z,2024-08-02T00:00:00.000Z
2505,PROD-003,ORD-0002505,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,36,36,36,36,closed,2024-08-09T00:00:00.000Z,2024-08-07T00:00:00.000Z,2024-08-08T00:00:00.000Z,2024-08-04T00:00:00.000Z
2506,PROD-003,ORD-0002506,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,53,53,53,53,closed,2024-08-09T00:00:00.000Z,2024-08-09T00:00:00.000Z,2024-08-11T00:00:00.000Z,2024-08-05T00:00:00.000Z
2507,PROD-003,ORD-0002507,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,52,52,52,52,closed,2024-08-10T00:00:00.000Z,2024-08-11T00:00:00.000Z,2024-08-12T00:00:00.000Z,2024-08-07T00:00:00.000Z
2508,PROD-003,ORD-0002508,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,23,23,23,23,closed,2024-08-11T00:00:00.000Z,2024-08-11T00:00:00.000Z,2024-08-13T00:00:00.000Z,2024-08-08T00:00:00.000Z
2509,PROD-003,ORD-0002509,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,53,53,53,53,closed,2024-08-12T00:00:00.000Z,2024-08-12T00:00:00.000Z,2024-08-13T00:00:00.000Z,2024-08-09T00:00:00.000Z
2510,PROD-003,ORD-0002510,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,23,23,23,23,closed,2024-08-16T00:00:00.000Z,2024-08-16T00:00:00.000Z,2024-08-18T00:00:00.000Z,2024-08-11T00:00:00.000Z
2511,PROD-003,ORD-0002511,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,39,39,39,39,closed,2024-08-17T00:00:00.000Z,2024-08-17T00:00:00.000Z,2024-08-19T00:00:00.000Z,2024-08-14T00:00:00.000Z
2512,PROD-003,ORD-0002512,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,32,32,32,32,closed,2024-08-21T00:00:00.000Z,2024-08-20T00:00:00.000Z,2024-08-20T00:00:00.000Z,2024-08-17T00:00:00.000Z
2513,PROD-003,ORD-0002513,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,50,50,50,50,closed,2024-08-22T00:00:00.000Z,2024-08-22T00:00:00.000Z,2024-08-24T00:00:00.000Z,2024-08-19T00:00:00.000Z
2514,PROD-003,ORD-0002514,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,31,31,31,31,closed,2024-08-24T00:00:00.000Z,2024-08-25T00:00:00.000Z,2024-08-27T00:00:00.000Z,2024-08-20T00:00:00.000Z
2515,PROD-003,ORD-0002515,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,16,16,16,16,closed,2024-08-26T00:00:00.000Z,2024-08-25T00:00:00.000Z,2024-08-26T00:00:00.000Z,2024-08-23T00:00:00.000Z
2516,PROD-003,ORD-0002516,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,47,47,47,47,closed,2024-08-29T00:00:00.000Z,2024-08-31T00:00:00.000Z,2024-09-01T00:00:00.000Z,2024-08-27T00:00:00.000Z
2517,PROD-003,ORD-0002517,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,11,11,11,11,closed,2024-09-06T00:00:00.000Z,2024-09-07T00:00:00.000Z,2024-09-09T00:00:00.000Z,2024-09-02T00:00:00.000Z
2518,PROD-003,ORD-0002518,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,8,8,8,8,closed,2024-09-07T00:00:00.000Z,2024-09-07T00:00:00.000Z,2024-09-08T00:00:00.000Z,2024-09-05T00:00:00.000Z
2519,PROD-003,ORD-0002519,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,40,40,40,40,closed,2024-09-07T00:00:00.000Z,2024-09-10T00:00:00.000Z,2024-09-10T00:00:00.000Z,2024-09-06T00:00:00.000Z
2520,PROD-003,ORD-0002520,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,7,7,7,7,closed,2024-09-09T00:00:00.000Z,2024-09-13T00:00:00.000Z,2024-09-13T00:00:00.000Z,2024-09-08T00:00:00.000Z
2521,PROD-003,ORD-0002521,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,32,32,32,32,closed,2024-09-14T00:00:00.000Z,2024-09-15T00:00:00.000Z,2024-09-16T00:00:00.000Z,2024-09-11T00:00:00.000Z
2522,PROD-003,ORD-0002522,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,27,27,27,27,closed,2024-09-14T00:00:00.000Z,2024-09-16T00:00:00.000Z,2024-09-18T00:00:00.000Z,2024-09-12T00:00:00.000Z
2523,PROD-003,ORD-0002523,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,15,15,15,15,closed,2024-09-19T00:00:00.000Z,2024-09-18T00:00:00.000Z,2024-09-18T00:00:00.000Z,2024-09-14T00:00:00.000Z
2524,PROD-003,ORD-0002524,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,10,10,10,10,closed,2024-09-22T00:00:00.000Z,2024-09-19T00:00:00.000Z,2024-09-19T00:00:00.000Z,2024-09-17T00:00:00.000Z
2525,PROD-003,ORD-0002525,SITE-DC-WEST,SITE-STORE-MAIN,ACD-COMPANY,20,20,20,20,closed,2024-09-24T00:00:00.000Z,2024-09-27T00:00:00.000Z,2024-09-27T00:00:00.000Z,2024-09-22T00:00:00.000Z
